id_mensalidade,id_aluno,competencia,data_vencimento,data_pagamento,valor,status,chave_competencia
MEN00003946,ALU00329,2026-10-01,2026-10-10,2026-10-07,1649.34,Pago,202610
MEN00003947,ALU00329,2026-11-01,2026-11-10,2026-11-13,1610.02,Pago,202611
MEN00003948,ALU00329,2026-12-01,2026-12-10,2026-12-07,1653.38,Pago,202612
MEN00003949,ALU00330,2026-01-01,2026-01-10,2026-01-17,1646.39,Pago,202601
MEN00003950,ALU00330,2026-02-01,2026-02-10,2026-02-14,1620.28,Pago,202602
MEN00003951,ALU00330,2026-03-01,2026-03-10,2026-03-15,1664.56,Pago,202603
MEN00003952,ALU00330,2026-04-01,2026-04-10,2026-04-13,1602.0,Pago,202604
MEN00003953,ALU00330,2026-05-01,2026-05-10,2026-05-10,1646.12,Pago,202605
MEN00003954,ALU00330,2026-06-01,2026-06-10,2026-06-10,1630.99,Pago,202606
MEN00003955,ALU00330,2026-07-01,2026-07-10,2026-07-18,1639.46,Pago,202607
MEN00003956,ALU00330,2026-08-01,2026-08-10,2026-08-11,1672.63,Pago,202608
MEN00003957,ALU00330,2026-09-01,2026-09-10,2026-09-14,1679.71,Pago,202609
MEN00003958,ALU00330,2026-10-01,2026-10-10,2026-10-17,1604.43,Pago,202610
MEN00003959,ALU00330,2026-11-01,2026-11-10,,1660.73,Em Aberto,202611
MEN00003960,ALU00330,2026-12-01,2026-12-10,2026-12-17,1635.82,Pago,202612
MEN00003961,ALU00331,2026-01-01,2026-01-10,2026-01-16,1616.24,Pago,202601
MEN00003962,ALU00331,2026-02-01,2026-02-10,2026-02-16,1677.36,Pago,202602
MEN00003963,ALU00331,2026-03-01,2026-03-10,2026-03-14,1615.71,Pago,202603
MEN00003964,ALU00331,2026-04-01,2026-04-10,2026-04-10,1645.57,Pago,202604
MEN00003965,ALU00331,2026-05-01,2026-05-10,2026-05-14,1606.27,Pago,202605
MEN00003966,ALU00331,2026-06-01,2026-06-10,2026-06-14,1671.44,Pago,202606
MEN00003967,ALU00331,2026-07-01,2026-07-10,,1672.28,Em Aberto,202607
MEN00003968,ALU00331,2026-08-01,2026-08-10,2026-08-09,1627.03,Pago,202608
MEN00003969,ALU00331,2026-09-01,2026-09-10,2026-09-18,1607.95,Pago,202609
MEN00003970,ALU00331,2026-10-01,2026-10-10,2026-10-13,1691.92,Pago,202610
MEN00003971,ALU00331,2026-11-01,2026-11-10,2026-11-14,1660.42,Pago,202611
MEN00003972,ALU00331,2026-12-01,2026-12-10,2026-12-09,1657.94,Pago,202612
MEN00003973,ALU00332,2026-01-01,2026-01-10,2026-01-17,1674.93,Pago,202601
MEN00003974,ALU00332,2026-02-01,2026-02-10,2026-02-13,1680.86,Pago,202602
MEN00003975,ALU00332,2026-03-01,2026-03-10,2026-03-07,1630.46,Pago,202603
MEN00003976,ALU00332,2026-04-01,2026-04-10,2026-04-17,1681.83,Pago,202604
MEN00003977,ALU00332,2026-05-01,2026-05-10,,1679.15,Em Aberto,202605
MEN00003978,ALU00332,2026-06-01,2026-06-10,2026-06-08,1620.17,Pago,202606
MEN00003979,ALU00332,2026-07-01,2026-07-10,2026-07-09,1615.69,Pago,202607
MEN00003980,ALU00332,2026-08-01,2026-08-10,2026-08-11,1686.65,Pago,202608
MEN00003981,ALU00332,2026-09-01,2026-09-10,2026-09-15,1668.86,Pago,202609
MEN00003982,ALU00332,2026-10-01,2026-10-10,,1615.37,Em Aberto,202610
MEN00003983,ALU00332,2026-11-01,2026-11-10,2026-11-17,1601.18,Pago,202611
MEN00003984,ALU00332,2026-12-01,2026-12-10,2026-12-14,1620.33,Pago,202612
MEN00003985,ALU00333,2026-01-01,2026-01-10,2026-01-11,1669.3,Pago,202601
MEN00003986,ALU00333,2026-02-01,2026-02-10,2026-02-11,1642.6,Pago,202602
MEN00003987,ALU00333,2026-03-01,2026-03-10,2026-03-14,1659.55,Pago,202603
MEN00003988,ALU00333,2026-04-01,2026-04-10,2026-04-15,1645.0,Pago,202604
MEN00003989,ALU00333,2026-05-01,2026-05-10,2026-05-09,1673.71,Pago,202605
MEN00003990,ALU00333,2026-06-01,2026-06-10,2026-06-08,1691.85,Pago,202606
MEN00003991,ALU00333,2026-07-01,2026-07-10,,1611.92,Vencido,202607
MEN00003992,ALU00333,2026-08-01,2026-08-10,,1640.29,Em Aberto,202608
MEN00003993,ALU00333,2026-09-01,2026-09-10,2026-09-11,1605.8,Pago,202609
MEN00003994,ALU00333,2026-10-01,2026-10-10,2026-10-12,1620.08,Pago,202610
MEN00003995,ALU00333,2026-11-01,2026-11-10,2026-11-08,1607.7,Pago,202611
MEN00003996,ALU00333,2026-12-01,2026-12-10,2026-12-17,1696.98,Pago,202612
MEN00003997,ALU00334,2026-01-01,2026-01-10,2026-01-15,1605.68,Pago,202601
MEN00003998,ALU00334,2026-02-01,2026-02-10,2026-02-12,1684.7,Pago,202602
MEN00003999,ALU00334,2026-03-01,2026-03-10,2026-03-11,1640.11,Pago,202603
MEN00004000,ALU00334,2026-04-01,2026-04-10,2026-04-16,1681.61,Pago,202604
MEN00004001,ALU00334,2026-05-01,2026-05-10,2026-05-17,1635.12,Pago,202605
MEN00004002,ALU00334,2026-06-01,2026-06-10,2026-06-16,1675.68,Pago,202606
MEN00004003,ALU00334,2026-07-01,2026-07-10,2026-07-08,1664.0,Pago,202607
MEN00004004,ALU00334,2026-08-01,2026-08-10,2026-08-18,1642.55,Pago,202608
MEN00004005,ALU00334,2026-09-01,2026-09-10,,1651.23,Em Aberto,202609
MEN00004006,ALU00334,2026-10-01,2026-10-10,,1608.42,Em Aberto,202610
MEN00004007,ALU00334,2026-11-01,2026-11-10,2026-11-12,1631.62,Pago,202611
MEN00004008,ALU00334,2026-12-01,2026-12-10,,1634.44,Vencido,202612
MEN00004009,ALU00335,2026-01-01,2026-01-10,2026-01-17,1670.36,Pago,202601
MEN00004010,ALU00335,2026-02-01,2026-02-10,2026-02-13,1647.17,Pago,202602
MEN00004011,ALU00335,2026-03-01,2026-03-10,2026-03-12,1613.86,Pago,202603
MEN00004012,ALU00335,2026-04-01,2026-04-10,2026-04-15,1679.96,Pago,202604
MEN00004013,ALU00335,2026-05-01,2026-05-10,2026-05-18,1667.58,Pago,202605
MEN00004014,ALU00335,2026-06-01,2026-06-10,2026-06-17,1633.85,Pago,202606
MEN00004015,ALU00335,2026-07-01,2026-07-10,,1628.9,Vencido,202607
MEN00004016,ALU00335,2026-08-01,2026-08-10,2026-08-09,1600.99,Pago,202608
MEN00004017,ALU00335,2026-09-01,2026-09-10,2026-09-09,1699.25,Pago,202609
MEN00004018,ALU00335,2026-10-01,2026-10-10,2026-10-15,1643.52,Pago,202610
MEN00004019,ALU00335,2026-11-01,2026-11-10,,1623.86,Vencido,202611
MEN00004020,ALU00335,2026-12-01,2026-12-10,2026-12-10,1604.65,Pago,202612
MEN00004021,ALU00336,2026-01-01,2026-01-10,2026-01-11,1634.11,Pago,202601
MEN00004022,ALU00336,2026-02-01,2026-02-10,2026-02-09,1651.36,Pago,202602
MEN00004023,ALU00336,2026-03-01,2026-03-10,2026-03-15,1664.67,Pago,202603
MEN00004024,ALU00336,2026-04-01,2026-04-10,2026-04-18,1658.57,Pago,202604
MEN00004025,ALU00336,2026-05-01,2026-05-10,2026-05-08,1634.83,Pago,202605
MEN00004026,ALU00336,2026-06-01,2026-06-10,2026-06-14,1646.45,Pago,202606
MEN00004027,ALU00336,2026-07-01,2026-07-10,2026-07-07,1616.65,Pago,202607
MEN00004028,ALU00336,2026-08-01,2026-08-10,,1612.74,Vencido,202608
MEN00004029,ALU00336,2026-09-01,2026-09-10,2026-09-14,1636.67,Pago,202609
MEN00004030,ALU00336,2026-10-01,2026-10-10,2026-10-07,1627.54,Pago,202610
MEN00004031,ALU00336,2026-11-01,2026-11-10,2026-11-16,1699.38,Pago,202611
MEN00004032,ALU00336,2026-12-01,2026-12-10,2026-12-15,1649.35,Pago,202612
MEN00004033,ALU00337,2026-01-01,2026-01-10,,1656.51,Em Aberto,202601
MEN00004034,ALU00337,2026-02-01,2026-02-10,2026-02-12,1626.57,Pago,202602
MEN00004035,ALU00337,2026-03-01,2026-03-10,2026-03-09,1649.88,Pago,202603
MEN00004036,ALU00337,2026-04-01,2026-04-10,2026-04-14,1657.04,Pago,202604
MEN00004037,ALU00337,2026-05-01,2026-05-10,2026-05-07,1602.73,Pago,202605
MEN00004038,ALU00337,2026-06-01,2026-06-10,,1691.62,Vencido,202606
MEN00004039,ALU00337,2026-07-01,2026-07-10,2026-07-09,1696.07,Pago,202607
MEN00004040,ALU00337,2026-08-01,2026-08-10,2026-08-08,1646.75,Pago,202608
MEN00004041,ALU00337,2026-09-01,2026-09-10,2026-09-12,1612.63,Pago,202609
MEN00004042,ALU00337,2026-10-01,2026-10-10,,1671.84,Em Aberto,202610
MEN00004043,ALU00337,2026-11-01,2026-11-10,2026-11-16,1645.51,Pago,202611
MEN00004044,ALU00337,2026-12-01,2026-12-10,2026-12-15,1634.28,Pago,202612
MEN00004045,ALU00338,2026-01-01,2026-01-10,2026-01-07,1628.64,Pago,202601
MEN00004046,ALU00338,2026-02-01,2026-02-10,,1636.62,Em Aberto,202602
MEN00004047,ALU00338,2026-03-01,2026-03-10,,1671.36,Em Aberto,202603
MEN00004048,ALU00338,2026-04-01,2026-04-10,,1656.12,Vencido,202604
MEN00004049,ALU00338,2026-05-01,2026-05-10,2026-05-10,1671.8,Pago,202605
MEN00004050,ALU00338,2026-06-01,2026-06-10,2026-06-08,1692.14,Pago,202606
MEN00004051,ALU00338,2026-07-01,2026-07-10,2026-07-11,1672.2,Pago,202607
MEN00004052,ALU00338,2026-08-01,2026-08-10,,1678.48,Em Aberto,202608
MEN00004053,ALU00338,2026-09-01,2026-09-10,2026-09-07,1645.31,Pago,202609
MEN00004054,ALU00338,2026-10-01,2026-10-10,2026-10-07,1613.85,Pago,202610
MEN00004055,ALU00338,2026-11-01,2026-11-10,,1650.29,Em Aberto,202611
MEN00004056,ALU00338,2026-12-01,2026-12-10,2026-12-12,1642.84,Pago,202612
MEN00004057,ALU00339,2026-01-01,2026-01-10,2026-01-16,1697.61,Pago,202601
MEN00004058,ALU00339,2026-02-01,2026-02-10,2026-02-13,1694.95,Pago,202602
MEN00004059,ALU00339,2026-03-01,2026-03-10,,1614.8,Vencido,202603
MEN00004060,ALU00339,2026-04-01,2026-04-10,2026-04-09,1642.45,Pago,202604
MEN00004061,ALU00339,2026-05-01,2026-05-10,,1672.71,Vencido,202605
MEN00004062,ALU00339,2026-06-01,2026-06-10,2026-06-16,1635.89,Pago,202606
MEN00004063,ALU00339,2026-07-01,2026-07-10,2026-07-08,1642.5,Pago,202607
MEN00004064,ALU00339,2026-08-01,2026-08-10,2026-08-13,1615.21,Pago,202608
MEN00004065,ALU00339,2026-09-01,2026-09-10,2026-09-14,1631.73,Pago,202609
MEN00004066,ALU00339,2026-10-01,2026-10-10,2026-10-10,1679.76,Pago,202610
MEN00004067,ALU00339,2026-11-01,2026-11-10,2026-11-15,1646.06,Pago,202611
MEN00004068,ALU00339,2026-12-01,2026-12-10,,1698.63,Em Aberto,202612
MEN00004069,ALU00340,2026-01-01,2026-01-10,2026-01-11,1614.88,Pago,202601
MEN00004070,ALU00340,2026-02-01,2026-02-10,2026-02-15,1616.07,Pago,202602
MEN00004071,ALU00340,2026-03-01,2026-03-10,,1644.86,Vencido,202603
MEN00004072,ALU00340,2026-04-01,2026-04-10,2026-04-07,1624.34,Pago,202604
MEN00004073,ALU00340,2026-05-01,2026-05-10,2026-05-18,1696.8,Pago,202605
MEN00004074,ALU00340,2026-06-01,2026-06-10,2026-06-10,1616.52,Pago,202606
MEN00004075,ALU00340,2026-07-01,2026-07-10,2026-07-07,1660.97,Pago,202607
MEN00004076,ALU00340,2026-08-01,2026-08-10,2026-08-10,1661.42,Pago,202608
MEN00004077,ALU00340,2026-09-01,2026-09-10,2026-09-08,1657.07,Pago,202609
MEN00004078,ALU00340,2026-10-01,2026-10-10,2026-10-14,1625.16,Pago,202610
MEN00004079,ALU00340,2026-11-01,2026-11-10,2026-11-14,1607.73,Pago,202611
MEN00004080,ALU00340,2026-12-01,2026-12-10,2026-12-14,1697.55,Pago,202612
MEN00004081,ALU00341,2026-01-01,2026-01-10,2026-01-14,1671.54,Pago,202601
MEN00004082,ALU00341,2026-02-01,2026-02-10,2026-02-11,1658.35,Pago,202602
MEN00004083,ALU00341,2026-03-01,2026-03-10,2026-03-15,1624.28,Pago,202603
MEN00004084,ALU00341,2026-04-01,2026-04-10,2026-04-07,1687.72,Pago,202604
MEN00004085,ALU00341,2026-05-01,2026-05-10,2026-05-14,1660.77,Pago,202605
MEN00004086,ALU00341,2026-06-01,2026-06-10,2026-06-11,1618.29,Pago,202606
MEN00004087,ALU00341,2026-07-01,2026-07-10,2026-07-18,1610.06,Pago,202607
MEN00004088,ALU00341,2026-08-01,2026-08-10,2026-08-18,1645.27,Pago,202608
MEN00004089,ALU00341,2026-09-01,2026-09-10,2026-09-14,1683.73,Pago,202609
MEN00004090,ALU00341,2026-10-01,2026-10-10,2026-10-10,1690.19,Pago,202610
MEN00004091,ALU00341,2026-11-01,2026-11-10,,1623.2,Vencido,202611
MEN00004092,ALU00341,2026-12-01,2026-12-10,2026-12-07,1609.37,Pago,202612
MEN00004093,ALU00342,2026-01-01,2026-01-10,,1679.18,Em Aberto,202601
MEN00004094,ALU00342,2026-02-01,2026-02-10,,1658.25,Em Aberto,202602
MEN00004095,ALU00342,2026-03-01,2026-03-10,2026-03-08,1663.07,Pago,202603
MEN00004096,ALU00342,2026-04-01,2026-04-10,2026-04-18,1613.31,Pago,202604
MEN00004097,ALU00342,2026-05-01,2026-05-10,2026-05-11,1689.87,Pago,202605
MEN00004098,ALU00342,2026-06-01,2026-06-10,2026-06-07,1639.09,Pago,202606
MEN00004099,ALU00342,2026-07-01,2026-07-10,2026-07-07,1635.25,Pago,202607
MEN00004100,ALU00342,2026-08-01,2026-08-10,2026-08-08,1694.78,Pago,202608
MEN00004101,ALU00342,2026-09-01,2026-09-10,2026-09-08,1643.39,Pago,202609
MEN00004102,ALU00342,2026-10-01,2026-10-10,2026-10-07,1629.69,Pago,202610
MEN00004103,ALU00342,2026-11-01,2026-11-10,2026-11-07,1617.89,Pago,202611
MEN00004104,ALU00342,2026-12-01,2026-12-10,2026-12-10,1675.36,Pago,202612
MEN00004105,ALU00343,2026-01-01,2026-01-10,2026-01-13,1633.34,Pago,202601
MEN00004106,ALU00343,2026-02-01,2026-02-10,2026-02-08,1609.51,Pago,202602
MEN00004107,ALU00343,2026-03-01,2026-03-10,2026-03-13,1699.12,Pago,202603
MEN00004108,ALU00343,2026-04-01,2026-04-10,,1684.9,Em Aberto,202604
MEN00004109,ALU00343,2026-05-01,2026-05-10,2026-05-07,1621.89,Pago,202605
MEN00004110,ALU00343,2026-06-01,2026-06-10,2026-06-11,1669.19,Pago,202606
MEN00004111,ALU00343,2026-07-01,2026-07-10,2026-07-12,1607.81,Pago,202607
MEN00004112,ALU00343,2026-08-01,2026-08-10,2026-08-15,1641.02,Pago,202608
MEN00004113,ALU00343,2026-09-01,2026-09-10,2026-09-16,1619.81,Pago,202609
MEN00004114,ALU00343,2026-10-01,2026-10-10,2026-10-09,1667.47,Pago,202610
MEN00004115,ALU00343,2026-11-01,2026-11-10,2026-11-08,1647.89,Pago,202611
MEN00004116,ALU00343,2026-12-01,2026-12-10,2026-12-17,1698.74,Pago,202612
MEN00004117,ALU00344,2026-01-01,2026-01-10,2026-01-17,1684.59,Pago,202601
MEN00004118,ALU00344,2026-02-01,2026-02-10,2026-02-07,1627.38,Pago,202602
MEN00004119,ALU00344,2026-03-01,2026-03-10,2026-03-07,1613.72,Pago,202603
MEN00004120,ALU00344,2026-04-01,2026-04-10,2026-04-10,1662.17,Pago,202604
MEN00004121,ALU00344,2026-05-01,2026-05-10,2026-05-15,1675.71,Pago,202605
MEN00004122,ALU00344,2026-06-01,2026-06-10,2026-06-15,1676.22,Pago,202606
MEN00004123,ALU00344,2026-07-01,2026-07-10,2026-07-11,1660.41,Pago,202607
MEN00004124,ALU00344,2026-08-01,2026-08-10,2026-08-10,1668.68,Pago,202608
MEN00004125,ALU00344,2026-09-01,2026-09-10,,1672.53,Em Aberto,202609
MEN00004126,ALU00344,2026-10-01,2026-10-10,2026-10-13,1693.19,Pago,202610
MEN00004127,ALU00344,2026-11-01,2026-11-10,2026-11-16,1688.81,Pago,202611
MEN00004128,ALU00344,2026-12-01,2026-12-10,2026-12-10,1618.49,Pago,202612
MEN00004129,ALU00345,2026-01-01,2026-01-10,,1605.89,Vencido,202601
MEN00004130,ALU00345,2026-02-01,2026-02-10,2026-02-18,1695.88,Pago,202602
MEN00004131,ALU00345,2026-03-01,2026-03-10,2026-03-10,1614.35,Pago,202603
MEN00004132,ALU00345,2026-04-01,2026-04-10,2026-04-17,1641.63,Pago,202604
MEN00004133,ALU00345,2026-05-01,2026-05-10,2026-05-12,1677.19,Pago,202605
MEN00004134,ALU00345,2026-06-01,2026-06-10,,1601.96,Em Aberto,202606
MEN00004135,ALU00345,2026-07-01,2026-07-10,2026-07-14,1623.93,Pago,202607
MEN00004136,ALU00345,2026-08-01,2026-08-10,2026-08-11,1630.56,Pago,202608
MEN00004137,ALU00345,2026-09-01,2026-09-10,2026-09-13,1662.7,Pago,202609
MEN00004138,ALU00345,2026-10-01,2026-10-10,2026-10-17,1651.35,Pago,202610
MEN00004139,ALU00345,2026-11-01,2026-11-10,,1641.3,Vencido,202611
MEN00004140,ALU00345,2026-12-01,2026-12-10,2026-12-16,1652.51,Pago,202612
MEN00004141,ALU00346,2026-01-01,2026-01-10,2026-01-11,1646.68,Pago,202601
MEN00004142,ALU00346,2026-02-01,2026-02-10,2026-02-11,1609.59,Pago,202602
MEN00004143,ALU00346,2026-03-01,2026-03-10,2026-03-12,1617.2,Pago,202603
MEN00004144,ALU00346,2026-04-01,2026-04-10,2026-04-09,1637.57,Pago,202604
MEN00004145,ALU00346,2026-05-01,2026-05-10,2026-05-16,1670.69,Pago,202605
MEN00004146,ALU00346,2026-06-01,2026-06-10,2026-06-09,1665.09,Pago,202606
MEN00004147,ALU00346,2026-07-01,2026-07-10,,1658.46,Vencido,202607
MEN00004148,ALU00346,2026-08-01,2026-08-10,2026-08-10,1615.76,Pago,202608
MEN00004149,ALU00346,2026-09-01,2026-09-10,2026-09-12,1646.34,Pago,202609
MEN00004150,ALU00346,2026-10-01,2026-10-10,2026-10-14,1627.44,Pago,202610
MEN00004151,ALU00346,2026-11-01,2026-11-10,2026-11-17,1644.99,Pago,202611
MEN00004152,ALU00346,2026-12-01,2026-12-10,2026-12-08,1604.52,Pago,202612
MEN00004153,ALU00347,2026-01-01,2026-01-10,2026-01-09,1617.92,Pago,202601
MEN00004154,ALU00347,2026-02-01,2026-02-10,2026-02-17,1617.54,Pago,202602
MEN00004155,ALU00347,2026-03-01,2026-03-10,2026-03-18,1658.2,Pago,202603
MEN00004156,ALU00347,2026-04-01,2026-04-10,,1621.73,Em Aberto,202604
MEN00004157,ALU00347,2026-05-01,2026-05-10,2026-05-14,1639.05,Pago,202605
MEN00004158,ALU00347,2026-06-01,2026-06-10,,1678.42,Em Aberto,202606
MEN00004159,ALU00347,2026-07-01,2026-07-10,2026-07-10,1605.45,Pago,202607
MEN00004160,ALU00347,2026-08-01,2026-08-10,2026-08-07,1620.59,Pago,202608
MEN00004161,ALU00347,2026-09-01,2026-09-10,2026-09-18,1631.63,Pago,202609
MEN00004162,ALU00347,2026-10-01,2026-10-10,2026-10-16,1673.14,Pago,202610
MEN00004163,ALU00347,2026-11-01,2026-11-10,,1688.18,Em Aberto,202611
MEN00004164,ALU00347,2026-12-01,2026-12-10,2026-12-18,1674.41,Pago,202612
MEN00004165,ALU00348,2026-01-01,2026-01-10,2026-01-15,1661.09,Pago,202601
MEN00004166,ALU00348,2026-02-01,2026-02-10,2026-02-16,1600.97,Pago,202602
MEN00004167,ALU00348,2026-03-01,2026-03-10,,1631.25,Em Aberto,202603
MEN00004168,ALU00348,2026-04-01,2026-04-10,2026-04-11,1657.67,Pago,202604
MEN00004169,ALU00348,2026-05-01,2026-05-10,2026-05-09,1639.43,Pago,202605
MEN00004170,ALU00348,2026-06-01,2026-06-10,2026-06-18,1696.35,Pago,202606
MEN00004171,ALU00348,2026-07-01,2026-07-10,2026-07-13,1697.48,Pago,202607
MEN00004172,ALU00348,2026-08-01,2026-08-10,,1661.87,Em Aberto,202608
MEN00004173,ALU00348,2026-09-01,2026-09-10,,1690.2,Vencido,202609
MEN00004174,ALU00348,2026-10-01,2026-10-10,2026-10-12,1697.86,Pago,202610
MEN00004175,ALU00348,2026-11-01,2026-11-10,2026-11-13,1619.65,Pago,202611
MEN00004176,ALU00348,2026-12-01,2026-12-10,2026-12-11,1647.89,Pago,202612
MEN00004177,ALU00349,2026-01-01,2026-01-10,2026-01-14,1695.94,Pago,202601
MEN00004178,ALU00349,2026-02-01,2026-02-10,2026-02-13,1635.61,Pago,202602
MEN00004179,ALU00349,2026-03-01,2026-03-10,2026-03-18,1673.59,Pago,202603
MEN00004180,ALU00349,2026-04-01,2026-04-10,,1642.06,Em Aberto,202604
MEN00004181,ALU00349,2026-05-01,2026-05-10,2026-05-15,1692.3,Pago,202605
MEN00004182,ALU00349,2026-06-01,2026-06-10,2026-06-08,1612.04,Pago,202606
MEN00004183,ALU00349,2026-07-01,2026-07-10,2026-07-09,1666.16,Pago,202607
MEN00004184,ALU00349,2026-08-01,2026-08-10,2026-08-11,1690.49,Pago,202608
MEN00004185,ALU00349,2026-09-01,2026-09-10,2026-09-08,1666.1,Pago,202609
MEN00004186,ALU00349,2026-10-01,2026-10-10,,1655.94,Em Aberto,202610
MEN00004187,ALU00349,2026-11-01,2026-11-10,2026-11-15,1627.07,Pago,202611
MEN00004188,ALU00349,2026-12-01,2026-12-10,2026-12-09,1666.06,Pago,202612
MEN00004189,ALU00350,2026-01-01,2026-01-10,2026-01-12,1613.95,Pago,202601
MEN00004190,ALU00350,2026-02-01,2026-02-10,,1603.89,Em Aberto,202602
MEN00004191,ALU00350,2026-03-01,2026-03-10,2026-03-16,1607.71,Pago,202603
MEN00004192,ALU00350,2026-04-01,2026-04-10,,1607.39,Em Aberto,202604
MEN00004193,ALU00350,2026-05-01,2026-05-10,2026-05-18,1672.49,Pago,202605
MEN00004194,ALU00350,2026-06-01,2026-06-10,2026-06-14,1658.76,Pago,202606
MEN00004195,ALU00350,2026-07-01,2026-07-10,2026-07-11,1663.88,Pago,202607
MEN00004196,ALU00350,2026-08-01,2026-08-10,2026-08-08,1612.88,Pago,202608
MEN00004197,ALU00350,2026-09-01,2026-09-10,2026-09-18,1684.46,Pago,202609
MEN00004198,ALU00350,2026-10-01,2026-10-10,2026-10-11,1667.45,Pago,202610
MEN00004199,ALU00350,2026-11-01,2026-11-10,2026-11-08,1659.03,Pago,202611
MEN00004200,ALU00350,2026-12-01,2026-12-10,2026-12-11,1648.61,Pago,202612
MEN00004201,ALU00351,2026-01-01,2026-01-10,2026-01-16,1604.3,Pago,202601
MEN00004202,ALU00351,2026-02-01,2026-02-10,2026-02-08,1670.23,Pago,202602
MEN00004203,ALU00351,2026-03-01,2026-03-10,2026-03-17,1672.0,Pago,202603
MEN00004204,ALU00351,2026-04-01,2026-04-10,2026-04-14,1676.22,Pago,202604
MEN00004205,ALU00351,2026-05-01,2026-05-10,2026-05-16,1636.27,Pago,202605
MEN00004206,ALU00351,2026-06-01,2026-06-10,2026-06-16,1673.14,Pago,202606
MEN00004207,ALU00351,2026-07-01,2026-07-10,2026-07-17,1606.22,Pago,202607
MEN00004208,ALU00351,2026-08-01,2026-08-10,2026-08-07,1623.45,Pago,202608
MEN00004209,ALU00351,2026-09-01,2026-09-10,2026-09-09,1681.73,Pago,202609
MEN00004210,ALU00351,2026-10-01,2026-10-10,,1676.92,Em Aberto,202610
MEN00004211,ALU00351,2026-11-01,2026-11-10,2026-11-17,1665.65,Pago,202611
MEN00004212,ALU00351,2026-12-01,2026-12-10,2026-12-18,1655.33,Pago,202612
MEN00004213,ALU00352,2026-01-01,2026-01-10,2026-01-09,1625.65,Pago,202601
MEN00004214,ALU00352,2026-02-01,2026-02-10,2026-02-13,1639.23,Pago,202602
MEN00004215,ALU00352,2026-03-01,2026-03-10,,1669.87,Em Aberto,202603
MEN00004216,ALU00352,2026-04-01,2026-04-10,2026-04-14,1686.32,Pago,202604
MEN00004217,ALU00352,2026-05-01,2026-05-10,2026-05-10,1689.38,Pago,202605
MEN00004218,ALU00352,2026-06-01,2026-06-10,2026-06-08,1674.94,Pago,202606
MEN00004219,ALU00352,2026-07-01,2026-07-10,2026-07-14,1620.38,Pago,202607
MEN00004220,ALU00352,2026-08-01,2026-08-10,2026-08-17,1653.32,Pago,202608
MEN00004221,ALU00352,2026-09-01,2026-09-10,2026-09-17,1638.73,Pago,202609
MEN00004222,ALU00352,2026-10-01,2026-10-10,2026-10-11,1637.96,Pago,202610
MEN00004223,ALU00352,2026-11-01,2026-11-10,2026-11-09,1685.97,Pago,202611
MEN00004224,ALU00352,2026-12-01,2026-12-10,2026-12-14,1628.41,Pago,202612
MEN00004225,ALU00353,2026-01-01,2026-01-10,2026-01-08,1600.94,Pago,202601
MEN00004226,ALU00353,2026-02-01,2026-02-10,2026-02-09,1679.47,Pago,202602
MEN00004227,ALU00353,2026-03-01,2026-03-10,2026-03-11,1632.27,Pago,202603
MEN00004228,ALU00353,2026-04-01,2026-04-10,2026-04-16,1642.59,Pago,202604
MEN00004229,ALU00353,2026-05-01,2026-05-10,2026-05-11,1668.54,Pago,202605
MEN00004230,ALU00353,2026-06-01,2026-06-10,2026-06-18,1688.41,Pago,202606
MEN00004231,ALU00353,2026-07-01,2026-07-10,2026-07-10,1640.47,Pago,202607
MEN00004232,ALU00353,2026-08-01,2026-08-10,2026-08-13,1644.38,Pago,202608
MEN00004233,ALU00353,2026-09-01,2026-09-10,2026-09-12,1624.23,Pago,202609
MEN00004234,ALU00353,2026-10-01,2026-10-10,,1630.49,Vencido,202610
MEN00004235,ALU00353,2026-11-01,2026-11-10,2026-11-08,1670.62,Pago,202611
MEN00004236,ALU00353,2026-12-01,2026-12-10,2026-12-14,1680.14,Pago,202612
MEN00004237,ALU00354,2026-01-01,2026-01-10,2026-01-08,1647.53,Pago,202601
MEN00004238,ALU00354,2026-02-01,2026-02-10,2026-02-10,1680.97,Pago,202602
MEN00004239,ALU00354,2026-03-01,2026-03-10,2026-03-16,1678.91,Pago,202603
MEN00004240,ALU00354,2026-04-01,2026-04-10,2026-04-16,1631.1,Pago,202604
MEN00004241,ALU00354,2026-05-01,2026-05-10,2026-05-09,1604.36,Pago,202605
MEN00004242,ALU00354,2026-06-01,2026-06-10,2026-06-15,1638.65,Pago,202606
MEN00004243,ALU00354,2026-07-01,2026-07-10,2026-07-18,1625.95,Pago,202607
MEN00004244,ALU00354,2026-08-01,2026-08-10,,1632.19,Em Aberto,202608
MEN00004245,ALU00354,2026-09-01,2026-09-10,2026-09-12,1671.44,Pago,202609
MEN00004246,ALU00354,2026-10-01,2026-10-10,2026-10-16,1696.0,Pago,202610
MEN00004247,ALU00354,2026-11-01,2026-11-10,,1663.44,Em Aberto,202611
MEN00004248,ALU00354,2026-12-01,2026-12-10,2026-12-12,1650.77,Pago,202612
MEN00004249,ALU00355,2026-01-01,2026-01-10,2026-01-17,1639.69,Pago,202601
MEN00004250,ALU00355,2026-02-01,2026-02-10,2026-02-16,1698.46,Pago,202602
MEN00004251,ALU00355,2026-03-01,2026-03-10,2026-03-07,1692.7,Pago,202603
MEN00004252,ALU00355,2026-04-01,2026-04-10,,1635.68,Em Aberto,202604
