id_nota,id_aluno,disciplina,periodo,nota
NOT00001564,ALU00261,História,3º Bimestre,7.4
NOT00001565,ALU00261,Geografia,2º Bimestre,8.0
NOT00001566,ALU00261,Inglês,2º Bimestre,9.3
NOT00001567,ALU00262,Português,4º Bimestre,6.2
NOT00001568,ALU00262,Matemática,4º Bimestre,7.4
NOT00001569,ALU00262,Ciências,3º Bimestre,6.3
NOT00001570,ALU00262,História,4º Bimestre,8.6
NOT00001571,ALU00262,Geografia,3º Bimestre,9.7
NOT00001572,ALU00262,Inglês,3º Bimestre,9.7
NOT00001573,ALU00263,Português,4º Bimestre,7.7
NOT00001574,ALU00263,Matemática,3º Bimestre,8.7
NOT00001575,ALU00263,Ciências,3º Bimestre,9.4
NOT00001576,ALU00263,História,1º Bimestre,6.5
NOT00001577,ALU00263,Geografia,3º Bimestre,6.9
NOT00001578,ALU00263,Inglês,4º Bimestre,5.9
NOT00001579,ALU00264,Português,3º Bimestre,6.1
NOT00001580,ALU00264,Matemática,3º Bimestre,8.9
NOT00001581,ALU00264,Ciências,3º Bimestre,7.2
NOT00001582,ALU00264,História,2º Bimestre,7.1
NOT00001583,ALU00264,Geografia,3º Bimestre,9.5
NOT00001584,ALU00264,Inglês,2º Bimestre,6.8
NOT00001585,ALU00265,Português,4º Bimestre,9.1
NOT00001586,ALU00265,Matemática,4º Bimestre,5.8
NOT00001587,ALU00265,Ciências,3º Bimestre,6.7
NOT00001588,ALU00265,História,2º Bimestre,9.1
NOT00001589,ALU00265,Geografia,2º Bimestre,8.0
NOT00001590,ALU00265,Inglês,3º Bimestre,8.6
NOT00001591,ALU00266,Português,1º Bimestre,9.3
NOT00001592,ALU00266,Matemática,3º Bimestre,8.1
NOT00001593,ALU00266,Ciências,2º Bimestre,6.5
NOT00001594,ALU00266,História,3º Bimestre,5.7
NOT00001595,ALU00266,Geografia,3º Bimestre,8.1
NOT00001596,ALU00266,Inglês,1º Bimestre,9.3
NOT00001597,ALU00267,Português,3º Bimestre,6.5
NOT00001598,ALU00267,Matemática,1º Bimestre,8.7
NOT00001599,ALU00267,Ciências,4º Bimestre,7.6
NOT00001600,ALU00267,História,3º Bimestre,9.7
NOT00001601,ALU00267,Geografia,3º Bimestre,8.9
NOT00001602,ALU00267,Inglês,1º Bimestre,7.2
NOT00001603,ALU00268,Português,4º Bimestre,7.7
NOT00001604,ALU00268,Matemática,1º Bimestre,6.9
NOT00001605,ALU00268,Ciências,4º Bimestre,7.2
NOT00001606,ALU00268,História,4º Bimestre,9.0
NOT00001607,ALU00268,Geografia,3º Bimestre,8.6
NOT00001608,ALU00268,Inglês,1º Bimestre,5.8
NOT00001609,ALU00269,Português,1º Bimestre,7.5
NOT00001610,ALU00269,Matemática,4º Bimestre,7.5
NOT00001611,ALU00269,Ciências,2º Bimestre,9.2
NOT00001612,ALU00269,História,3º Bimestre,7.3
NOT00001613,ALU00269,Geografia,4º Bimestre,9.8
NOT00001614,ALU00269,Inglês,3º Bimestre,7.9
NOT00001615,ALU00270,Português,4º Bimestre,5.6
NOT00001616,ALU00270,Matemática,2º Bimestre,9.5
NOT00001617,ALU00270,Ciências,3º Bimestre,9.2
NOT00001618,ALU00270,História,3º Bimestre,5.7
NOT00001619,ALU00270,Geografia,4º Bimestre,5.7
NOT00001620,ALU00270,Inglês,4º Bimestre,9.6
NOT00001621,ALU00271,Português,1º Bimestre,6.6
NOT00001622,ALU00271,Matemática,3º Bimestre,7.0
NOT00001623,ALU00271,Ciências,2º Bimestre,6.1
NOT00001624,ALU00271,História,2º Bimestre,6.8
NOT00001625,ALU00271,Geografia,1º Bimestre,7.2
NOT00001626,ALU00271,Inglês,3º Bimestre,8.7
NOT00001627,ALU00272,Português,3º Bimestre,7.8
NOT00001628,ALU00272,Matemática,2º Bimestre,9.6
NOT00001629,ALU00272,Ciências,1º Bimestre,8.9
NOT00001630,ALU00272,História,1º Bimestre,8.8
NOT00001631,ALU00272,Geografia,2º Bimestre,9.5
NOT00001632,ALU00272,Inglês,4º Bimestre,6.8
NOT00001633,ALU00273,Português,1º Bimestre,6.1
NOT00001634,ALU00273,Matemática,1º Bimestre,8.1
NOT00001635,ALU00273,Ciências,3º Bimestre,6.8
NOT00001636,ALU00273,História,4º Bimestre,9.2
NOT00001637,ALU00273,Geografia,2º Bimestre,6.2
NOT00001638,ALU00273,Inglês,2º Bimestre,6.5
NOT00001639,ALU00274,Português,2º Bimestre,6.3
NOT00001640,ALU00274,Matemática,1º Bimestre,9.7
NOT00001641,ALU00274,Ciências,2º Bimestre,6.9
NOT00001642,ALU00274,História,1º Bimestre,7.3
NOT00001643,ALU00274,Geografia,2º Bimestre,6.4
NOT00001644,ALU00274,Inglês,3º Bimestre,9.5
NOT00001645,ALU00275,Português,2º Bimestre,8.5
NOT00001646,ALU00275,Matemática,3º Bimestre,7.9
NOT00001647,ALU00275,Ciências,4º Bimestre,7.9
NOT00001648,ALU00275,História,2º Bimestre,8.1
NOT00001649,ALU00275,Geografia,3º Bimestre,9.1
NOT00001650,ALU00275,Inglês,2º Bimestre,7.0
NOT00001651,ALU00276,Português,2º Bimestre,6.9
NOT00001652,ALU00276,Matemática,3º Bimestre,7.9
NOT00001653,ALU00276,Ciências,2º Bimestre,7.7
NOT00001654,ALU00276,História,3º Bimestre,6.5
NOT00001655,ALU00276,Geografia,2º Bimestre,8.7
NOT00001656,ALU00276,Inglês,2º Bimestre,6.4
NOT00001657,ALU00277,Português,4º Bimestre,7.5
NOT00001658,ALU00277,Matemática,4º Bimestre,7.7
NOT00001659,ALU00277,Ciências,2º Bimestre,7.3
NOT00001660,ALU00277,História,3º Bimestre,5.7
NOT00001661,ALU00277,Geografia,4º Bimestre,6.1
NOT00001662,ALU00277,Inglês,1º Bimestre,8.7
NOT00001663,ALU00278,Português,3º Bimestre,9.4
NOT00001664,ALU00278,Matemática,2º Bimestre,5.6
NOT00001665,ALU00278,Ciências,4º Bimestre,7.5
NOT00001666,ALU00278,História,2º Bimestre,9.4
NOT00001667,ALU00278,Geografia,3º Bimestre,6.2
NOT00001668,ALU00278,Inglês,2º Bimestre,9.1
NOT00001669,ALU00279,Português,2º Bimestre,9.2
NOT00001670,ALU00279,Matemática,2º Bimestre,7.0
NOT00001671,ALU00279,Ciências,1º Bimestre,8.0
NOT00001672,ALU00279,História,1º Bimestre,7.7
NOT00001673,ALU00279,Geografia,2º Bimestre,8.7
NOT00001674,ALU00279,Inglês,3º Bimestre,5.8
NOT00001675,ALU00280,Português,1º Bimestre,6.7
NOT00001676,ALU00280,Matemática,3º Bimestre,6.2
NOT00001677,ALU00280,Ciências,3º Bimestre,5.8
NOT00001678,ALU00280,História,1º Bimestre,9.7
NOT00001679,ALU00280,Geografia,2º Bimestre,6.6
NOT00001680,ALU00280,Inglês,4º Bimestre,5.5
NOT00001681,ALU00281,Português,4º Bimestre,8.3
NOT00001682,ALU00281,Matemática,3º Bimestre,6.4
NOT00001683,ALU00281,Ciências,3º Bimestre,9.2
NOT00001684,ALU00281,História,3º Bimestre,9.2
NOT00001685,ALU00281,Geografia,3º Bimestre,8.9
NOT00001686,ALU00281,Inglês,4º Bimestre,9.7
NOT00001687,ALU00282,Português,2º Bimestre,7.7
NOT00001688,ALU00282,Matemática,1º Bimestre,6.9
NOT00001689,ALU00282,Ciências,1º Bimestre,8.5
NOT00001690,ALU00282,História,1º Bimestre,7.3
NOT00001691,ALU00282,Geografia,2º Bimestre,9.3
NOT00001692,ALU00282,Inglês,3º Bimestre,7.3
NOT00001693,ALU00283,Português,1º Bimestre,8.1
NOT00001694,ALU00283,Matemática,2º Bimestre,7.4
NOT00001695,ALU00283,Ciências,3º Bimestre,6.8
NOT00001696,ALU00283,História,2º Bimestre,6.1
NOT00001697,ALU00283,Geografia,1º Bimestre,8.9
NOT00001698,ALU00283,Inglês,4º Bimestre,8.6
NOT00001699,ALU00284,Português,3º Bimestre,7.4
NOT00001700,ALU00284,Matemática,2º Bimestre,8.4
NOT00001701,ALU00284,Ciências,1º Bimestre,8.5
NOT00001702,ALU00284,História,1º Bimestre,8.8
NOT00001703,ALU00284,Geografia,4º Bimestre,6.0
NOT00001704,ALU00284,Inglês,1º Bimestre,7.1
NOT00001705,ALU00285,Português,3º Bimestre,8.9
NOT00001706,ALU00285,Matemática,3º Bimestre,9.3
NOT00001707,ALU00285,Ciências,4º Bimestre,5.9
NOT00001708,ALU00285,História,1º Bimestre,7.5
NOT00001709,ALU00285,Geografia,4º Bimestre,8.7
NOT00001710,ALU00285,Inglês,1º Bimestre,8.3
NOT00001711,ALU00286,Português,3º Bimestre,6.1
NOT00001712,ALU00286,Matemática,1º Bimestre,5.8
NOT00001713,ALU00286,Ciências,2º Bimestre,7.0
NOT00001714,ALU00286,História,2º Bimestre,6.8
NOT00001715,ALU00286,Geografia,1º Bimestre,9.3
NOT00001716,ALU00286,Inglês,4º Bimestre,9.4
NOT00001717,ALU00287,Português,2º Bimestre,6.5
NOT00001718,ALU00287,Matemática,2º Bimestre,7.5
NOT00001719,ALU00287,Ciências,3º Bimestre,9.3
NOT00001720,ALU00287,História,4º Bimestre,8.2
NOT00001721,ALU00287,Geografia,3º Bimestre,8.0
NOT00001722,ALU00287,Inglês,1º Bimestre,9.1
NOT00001723,ALU00288,Português,2º Bimestre,8.0
NOT00001724,ALU00288,Matemática,1º Bimestre,8.4
NOT00001725,ALU00288,Ciências,4º Bimestre,7.4
NOT00001726,ALU00288,História,4º Bimestre,8.5
NOT00001727,ALU00288,Geografia,1º Bimestre,8.7
NOT00001728,ALU00288,Inglês,1º Bimestre,7.6
NOT00001729,ALU00289,Português,2º Bimestre,6.0
NOT00001730,ALU00289,Matemática,2º Bimestre,6.1
NOT00001731,ALU00289,Ciências,2º Bimestre,6.0
NOT00001732,ALU00289,História,4º Bimestre,9.5
NOT00001733,ALU00289,Geografia,4º Bimestre,7.3
NOT00001734,ALU00289,Inglês,1º Bimestre,7.6
NOT00001735,ALU00290,Português,1º Bimestre,7.4
NOT00001736,ALU00290,Matemática,3º Bimestre,6.2
NOT00001737,ALU00290,Ciências,2º Bimestre,6.2
NOT00001738,ALU00290,História,4º Bimestre,5.7
NOT00001739,ALU00290,Geografia,3º Bimestre,7.2
NOT00001740,ALU00290,Inglês,3º Bimestre,6.5
NOT00001741,ALU00291,Português,4º Bimestre,7.7
NOT00001742,ALU00291,Matemática,2º Bimestre,6.2
NOT00001743,ALU00291,Ciências,4º Bimestre,8.7
NOT00001744,ALU00291,História,4º Bimestre,6.7
NOT00001745,ALU00291,Geografia,2º Bimestre,6.6
NOT00001746,ALU00291,Inglês,1º Bimestre,7.1
NOT00001747,ALU00292,Português,3º Bimestre,8.7
NOT00001748,ALU00292,Matemática,2º Bimestre,8.3
NOT00001749,ALU00292,Ciências,4º Bimestre,5.9
NOT00001750,ALU00292,História,2º Bimestre,6.3
NOT00001751,ALU00292,Geografia,3º Bimestre,9.4
NOT00001752,ALU00292,Inglês,2º Bimestre,7.0
NOT00001753,ALU00293,Português,4º Bimestre,7.4
NOT00001754,ALU00293,Matemática,2º Bimestre,6.5
NOT00001755,ALU00293,Ciências,1º Bimestre,8.9
NOT00001756,ALU00293,História,2º Bimestre,7.8
NOT00001757,ALU00293,Geografia,2º Bimestre,6.4
NOT00001758,ALU00293,Inglês,3º Bimestre,8.6
NOT00001759,ALU00294,Português,2º Bimestre,6.3
NOT00001760,ALU00294,Matemática,2º Bimestre,8.9
NOT00001761,ALU00294,Ciências,1º Bimestre,8.8
NOT00001762,ALU00294,História,2º Bimestre,8.6
NOT00001763,ALU00294,Geografia,2º Bimestre,8.6
NOT00001764,ALU00294,Inglês,3º Bimestre,8.0
NOT00001765,ALU00295,Português,3º Bimestre,6.3
NOT00001766,ALU00295,Matemática,2º Bimestre,5.7
NOT00001767,ALU00295,Ciências,1º Bimestre,8.2
NOT00001768,ALU00295,História,1º Bimestre,6.7
NOT00001769,ALU00295,Geografia,4º Bimestre,9.1
NOT00001770,ALU00295,Inglês,2º Bimestre,8.6
NOT00001771,ALU00296,Português,1º Bimestre,5.5
NOT00001772,ALU00296,Matemática,3º Bimestre,7.3
NOT00001773,ALU00296,Ciências,2º Bimestre,7.8
NOT00001774,ALU00296,História,2º Bimestre,9.3
NOT00001775,ALU00296,Geografia,1º Bimestre,8.7
NOT00001776,ALU00296,Inglês,1º Bimestre,6.2
NOT00001777,ALU00297,Português,1º Bimestre,8.1
NOT00001778,ALU00297,Matemática,3º Bimestre,8.5
NOT00001779,ALU00297,Ciências,4º Bimestre,9.2
NOT00001780,ALU00297,História,4º Bimestre,7.8
NOT00001781,ALU00297,Geografia,2º Bimestre,7.3
NOT00001782,ALU00297,Inglês,2º Bimestre,8.6
NOT00001783,ALU00298,Português,1º Bimestre,6.6
NOT00001784,ALU00298,Matemática,3º Bimestre,6.8
NOT00001785,ALU00298,Ciências,4º Bimestre,5.8
NOT00001786,ALU00298,História,1º Bimestre,5.6
NOT00001787,ALU00298,Geografia,3º Bimestre,6.8
NOT00001788,ALU00298,Inglês,1º Bimestre,9.7
NOT00001789,ALU00299,Português,2º Bimestre,8.7
NOT00001790,ALU00299,Matemática,2º Bimestre,9.0
NOT00001791,ALU00299,Ciências,3º Bimestre,6.4
NOT00001792,ALU00299,História,4º Bimestre,9.2
NOT00001793,ALU00299,Geografia,4º Bimestre,7.4
NOT00001794,ALU00299,Inglês,2º Bimestre,7.0
NOT00001795,ALU00300,Português,1º Bimestre,6.1
NOT00001796,ALU00300,Matemática,2º Bimestre,8.9
NOT00001797,ALU00300,Ciências,3º Bimestre,8.6
NOT00001798,ALU00300,História,1º Bimestre,6.2
NOT00001799,ALU00300,Geografia,3º Bimestre,8.1
NOT00001800,ALU00300,Inglês,3º Bimestre,9.1
NOT00001801,ALU00301,Português,4º Bimestre,7.4
NOT00001802,ALU00301,Matemática,3º Bimestre,8.5
NOT00001803,ALU00301,Ciências,1º Bimestre,5.9
NOT00001804,ALU00301,História,2º Bimestre,8.0
NOT00001805,ALU00301,Geografia,2º Bimestre,8.4
NOT00001806,ALU00301,Inglês,1º Bimestre,8.9
NOT00001807,ALU00302,Português,4º Bimestre,7.9
NOT00001808,ALU00302,Matemática,2º Bimestre,6.6
NOT00001809,ALU00302,Ciências,2º Bimestre,6.0
NOT00001810,ALU00302,História,1º Bimestre,8.8
NOT00001811,ALU00302,Geografia,2º Bimestre,5.8
NOT00001812,ALU00302,Inglês,2º Bimestre,8.4
NOT00001813,ALU00303,Português,2º Bimestre,7.7
NOT00001814,ALU00303,Matemática,2º Bimestre,9.3
NOT00001815,ALU00303,Ciências,3º Bimestre,8.7
NOT00001816,ALU00303,História,2º Bimestre,8.7
NOT00001817,ALU00303,Geografia,3º Bimestre,9.3
NOT00001818,ALU00303,Inglês,2º Bimestre,6.8
NOT00001819,ALU00304,Português,3º Bimestre,8.0
NOT00001820,ALU00304,Matemática,2º Bimestre,7.8
NOT00001821,ALU00304,Ciências,4º Bimestre,5.7
NOT00001822,ALU00304,História,1º Bimestre,5.5
NOT00001823,ALU00304,Geografia,1º Bimestre,7.0
NOT00001824,ALU00304,Inglês,4º Bimestre,6.6
NOT00001825,ALU00305,Português,4º Bimestre,7.4
NOT00001826,ALU00305,Matemática,1º Bimestre,7.3
NOT00001827,ALU00305,Ciências,2º Bimestre,5.8
NOT00001828,ALU00305,História,4º Bimestre,6.7
NOT00001829,ALU00305,Geografia,2º Bimestre,6.1
NOT00001830,ALU00305,Inglês,4º Bimestre,8.2
NOT00001831,ALU00306,Português,2º Bimestre,7.1
NOT00001832,ALU00306,Matemática,1º Bimestre,7.3
NOT00001833,ALU00306,Ciências,3º Bimestre,6.9
NOT00001834,ALU00306,História,1º Bimestre,6.4
NOT00001835,ALU00306,Geografia,4º Bimestre,5.8
NOT00001836,ALU00306,Inglês,1º Bimestre,8.8
NOT00001837,ALU00307,Português,4º Bimestre,8.5
NOT00001838,ALU00307,Matemática,4º Bimestre,6.6
NOT00001839,ALU00307,Ciências,2º Bimestre,6.4
NOT00001840,ALU00307,História,2º Bimestre,7.5
NOT00001841,ALU00307,Geografia,1º Bimestre,5.9
NOT00001842,ALU00307,Inglês,4º Bimestre,8.7
NOT00001843,ALU00308,Português,1º Bimestre,6.9
NOT00001844,ALU00308,Matemática,2º Bimestre,8.6
NOT00001845,ALU00308,Ciências,1º Bimestre,8.0
NOT00001846,ALU00308,História,2º Bimestre,8.8
NOT00001847,ALU00308,Geografia,4º Bimestre,7.5
NOT00001848,ALU00308,Inglês,1º Bimestre,8.6
NOT00001849,ALU00309,Português,2º Bimestre,7.0
NOT00001850,ALU00309,Matemática,4º Bimestre,7.3
NOT00001851,ALU00309,Ciências,3º Bimestre,8.9
NOT00001852,ALU00309,História,3º Bimestre,7.9
NOT00001853,ALU00309,Geografia,4º Bimestre,6.8
NOT00001854,ALU00309,Inglês,4º Bimestre,9.0
NOT00001855,ALU00310,Português,3º Bimestre,6.0
NOT00001856,ALU00310,Matemática,4º Bimestre,9.7
NOT00001857,ALU00310,Ciências,3º Bimestre,5.7
NOT00001858,ALU00310,História,2º Bimestre,8.8
NOT00001859,ALU00310,Geografia,2º Bimestre,6.2
NOT00001860,ALU00310,Inglês,1º Bimestre,6.8
NOT00001861,ALU00311,Português,2º Bimestre,6.0
NOT00001862,ALU00311,Matemática,4º Bimestre,9.3
NOT00001863,ALU00311,Ciências,4º Bimestre,5.5
NOT00001864,ALU00311,História,3º Bimestre,5.8
NOT00001865,ALU00311,Geografia,1º Bimestre,7.5
NOT00001866,ALU00311,Inglês,2º Bimestre,7.3
NOT00001867,ALU00312,Português,1º Bimestre,9.3
NOT00001868,ALU00312,Matemática,3º Bimestre,6.6
NOT00001869,ALU00312,Ciências,1º Bimestre,8.3
NOT00001870,ALU00312,História,2º Bimestre,7.3
NOT00001871,ALU00312,Geografia,1º Bimestre,5.8
NOT00001872,ALU00312,Inglês,3º Bimestre,8.9
NOT00001873,ALU00313,Português,3º Bimestre,9.7
NOT00001874,ALU00313,Matemática,1º Bimestre,9.2
NOT00001875,ALU00313,Ciências,4º Bimestre,9.7
NOT00001876,ALU00313,História,4º Bimestre,7.0
NOT00001877,ALU00313,Geografia,3º Bimestre,7.0
NOT00001878,ALU00313,Inglês,4º Bimestre,9.5
NOT00001879,ALU00314,Português,4º Bimestre,5.6
NOT00001880,ALU00314,Matemática,1º Bimestre,8.6
NOT00001881,ALU00314,Ciências,1º Bimestre,9.5
NOT00001882,ALU00314,História,2º Bimestre,9.5
NOT00001883,ALU00314,Geografia,1º Bimestre,8.4
NOT00001884,ALU00314,Inglês,4º Bimestre,7.3
NOT00001885,ALU00315,Português,2º Bimestre,7.7
NOT00001886,ALU00315,Matemática,1º Bimestre,8.4
NOT00001887,ALU00315,Ciências,4º Bimestre,9.0
NOT00001888,ALU00315,História,2º Bimestre,6.5
NOT00001889,ALU00315,Geografia,4º Bimestre,8.3
NOT00001890,ALU00315,Inglês,2º Bimestre,7.0
NOT00001891,ALU00316,Português,1º Bimestre,8.8
NOT00001892,ALU00316,Matemática,2º Bimestre,6.1
NOT00001893,ALU00316,Ciências,1º Bimestre,9.1
NOT00001894,ALU00316,História,4º Bimestre,9.6
NOT00001895,ALU00316,Geografia,4º Bimestre,7.2
NOT00001896,ALU00316,Inglês,3º Bimestre,6.7
NOT00001897,ALU00317,Português,3º Bimestre,7.0
NOT00001898,ALU00317,Matemática,1º Bimestre,5.6
NOT00001899,ALU00317,Ciências,2º Bimestre,7.0
NOT00001900,ALU00317,História,2º Bimestre,6.9
NOT00001901,ALU00317,Geografia,2º Bimestre,7.2
NOT00001902,ALU00317,Inglês,2º Bimestre,7.0
NOT00001903,ALU00318,Português,4º Bimestre,7.3
NOT00001904,ALU00318,Matemática,3º Bimestre,9.3
NOT00001905,ALU00318,Ciências,3º Bimestre,6.9
NOT00001906,ALU00318,História,1º Bimestre,8.7
NOT00001907,ALU00318,Geografia,3º Bimestre,8.2
NOT00001908,ALU00318,Inglês,1º Bimestre,6.5
NOT00001909,ALU00319,Português,4º Bimestre,5.7
NOT00001910,ALU00319,Matemática,4º Bimestre,6.9
NOT00001911,ALU00319,Ciências,2º Bimestre,5.7
NOT00001912,ALU00319,História,2º Bimestre,7.9
NOT00001913,ALU00319,Geografia,3º Bimestre,9.4
NOT00001914,ALU00319,Inglês,3º Bimestre,7.8
NOT00001915,ALU00320,Português,2º Bimestre,9.3
NOT00001916,ALU00320,Matemática,4º Bimestre,9.5
NOT00001917,ALU00320,Ciências,2º Bimestre,6.3
NOT00001918,ALU00320,História,2º Bimestre,7.6
NOT00001919,ALU00320,Geografia,4º Bimestre,5.7
NOT00001920,ALU00320,Inglês,3º Bimestre,5.8
NOT00001921,ALU00321,Português,1º Bimestre,7.1
NOT00001922,ALU00321,Matemática,4º Bimestre,7.6
NOT00001923,ALU00321,Ciências,2º Bimestre,6.0
NOT00001924,ALU00321,História,2º Bimestre,8.9
NOT00001925,ALU00321,Geografia,2º Bimestre,9.8
NOT00001926,ALU00321,Inglês,4º Bimestre,7.8
NOT00001927,ALU00322,Português,3º Bimestre,7.7
NOT00001928,ALU00322,Matemática,4º Bimestre,9.7
NOT00001929,ALU00322,Ciências,1º Bimestre,5.6
NOT00001930,ALU00322,História,1º Bimestre,9.7
NOT00001931,ALU00322,Geografia,3º Bimestre,7.7
NOT00001932,ALU00322,Inglês,2º Bimestre,7.1
NOT00001933,ALU00323,Português,4º Bimestre,9.4
NOT00001934,ALU00323,Matemática,3º Bimestre,7.3
NOT00001935,ALU00323,Ciências,1º Bimestre,7.1
NOT00001936,ALU00323,História,4º Bimestre,6.2
NOT00001937,ALU00323,Geografia,3º Bimestre,9.3
NOT00001938,ALU00323,Inglês,4º Bimestre,5.8
NOT00001939,ALU00324,Português,1º Bimestre,7.0
NOT00001940,ALU00324,Matemática,3º Bimestre,8.9
NOT00001941,ALU00324,Ciências,2º Bimestre,6.8
NOT00001942,ALU00324,História,2º Bimestre,9.6
NOT00001943,ALU00324,Geografia,3º Bimestre,5.9
NOT00001944,ALU00324,Inglês,4º Bimestre,9.2
NOT00001945,ALU00325,Português,4º Bimestre,8.9
NOT00001946,ALU00325,Matemática,2º Bimestre,5.8
NOT00001947,ALU00325,Ciências,3º Bimestre,8.7
NOT00001948,ALU00325,História,2º Bimestre,7.0
NOT00001949,ALU00325,Geografia,4º Bimestre,5.7
NOT00001950,ALU00325,Inglês,3º Bimestre,9.4
NOT00001951,ALU00326,Português,2º Bimestre,6.8
NOT00001952,ALU00326,Matemática,2º Bimestre,8.0
NOT00001953,ALU00326,Ciências,2º Bimestre,9.4
NOT00001954,ALU00326,História,1º Bimestre,8.5
NOT00001955,ALU00326,Geografia,3º Bimestre,5.6
NOT00001956,ALU00326,Inglês,2º Bimestre,5.9
NOT00001957,ALU00327,Português,1º Bimestre,7.9
NOT00001958,ALU00327,Matemática,4º Bimestre,7.0
NOT00001959,ALU00327,Ciências,2º Bimestre,9.2
NOT00001960,ALU00327,História,2º Bimestre,6.7
NOT00001961,ALU00327,Geografia,4º Bimestre,9.6
NOT00001962,ALU00327,Inglês,2º Bimestre,7.0
NOT00001963,ALU00328,Português,3º Bimestre,9.4
NOT00001964,ALU00328,Matemática,4º Bimestre,8.6
NOT00001965,ALU00328,Ciências,3º Bimestre,7.0
NOT00001966,ALU00328,História,1º Bimestre,6.4
NOT00001967,ALU00328,Geografia,4º Bimestre,8.2
NOT00001968,ALU00328,Inglês,1º Bimestre,7.5
NOT00001969,ALU00329,Português,3º Bimestre,6.0
NOT00001970,ALU00329,Matemática,1º Bimestre,9.3
NOT00001971,ALU00329,Ciências,2º Bimestre,7.7
NOT00001972,ALU00329,História,1º Bimestre,7.0
NOT00001973,ALU00329,Geografia,2º Bimestre,8.0
NOT00001974,ALU00329,Inglês,4º Bimestre,6.0
NOT00001975,ALU00330,Português,2º Bimestre,5.7
NOT00001976,ALU00330,Matemática,3º Bimestre,9.4
NOT00001977,ALU00330,Ciências,2º Bimestre,6.3
NOT00001978,ALU00330,História,3º Bimestre,8.3
NOT00001979,ALU00330,Geografia,2º Bimestre,5.6
NOT00001980,ALU00330,Inglês,2º Bimestre,6.3
NOT00001981,ALU00331,Português,1º Bimestre,7.9
NOT00001982,ALU00331,Matemática,2º Bimestre,9.7
NOT00001983,ALU00331,Ciências,1º Bimestre,8.8
NOT00001984,ALU00331,História,3º Bimestre,7.2
NOT00001985,ALU00331,Geografia,4º Bimestre,8.1
NOT00001986,ALU00331,Inglês,4º Bimestre,9.4
NOT00001987,ALU00332,Português,3º Bimestre,7.4
NOT00001988,ALU00332,Matemática,4º Bimestre,7.8
NOT00001989,ALU00332,Ciências,3º Bimestre,6.4
NOT00001990,ALU00332,História,3º Bimestre,7.2
NOT00001991,ALU00332,Geografia,3º Bimestre,9.2
NOT00001992,ALU00332,Inglês,4º Bimestre,9.3
NOT00001993,ALU00333,Português,4º Bimestre,5.8
NOT00001994,ALU00333,Matemática,1º Bimestre,8.7
NOT00001995,ALU00333,Ciências,2º Bimestre,5.7
NOT00001996,ALU00333,História,4º Bimestre,8.4
NOT00001997,ALU00333,Geografia,4º Bimestre,5.9
NOT00001998,ALU00333,Inglês,3º Bimestre,5.5
NOT00001999,ALU00334,Português,4º Bimestre,9.5
NOT00002000,ALU00334,Matemática,4º Bimestre,9.2
NOT00002001,ALU00334,Ciências,1º Bimestre,8.6
NOT00002002,ALU00334,História,4º Bimestre,7.1
NOT00002003,ALU00334,Geografia,4º Bimestre,6.4
NOT00002004,ALU00334,Inglês,2º Bimestre,8.0
NOT00002005,ALU00335,Português,4º Bimestre,8.1
NOT00002006,ALU00335,Matemática,1º Bimestre,8.0
NOT00002007,ALU00335,Ciências,3º Bimestre,6.7
NOT00002008,ALU00335,História,1º Bimestre,9.4
NOT00002009,ALU00335,Geografia,4º Bimestre,6.3
NOT00002010,ALU00335,Inglês,1º Bimestre,9.1
NOT00002011,ALU00336,Português,4º Bimestre,7.7
NOT00002012,ALU00336,Matemática,2º Bimestre,9.6
NOT00002013,ALU00336,Ciências,1º Bimestre,8.1
NOT00002014,ALU00336,História,3º Bimestre,8.5
NOT00002015,ALU00336,Geografia,2º Bimestre,7.7
NOT00002016,ALU00336,Inglês,3º Bimestre,8.9
NOT00002017,ALU00337,Português,1º Bimestre,6.1
NOT00002018,ALU00337,Matemática,3º Bimestre,9.8
NOT00002019,ALU00337,Ciências,2º Bimestre,8.2
