id_frequencia,id_aluno,competencia,percentual_frequencia
FREQ00002450,ALU00205,2026-02-01,92.34
FREQ00002451,ALU00205,2026-03-01,90.13
FREQ00002452,ALU00205,2026-04-01,89.67
FREQ00002453,ALU00205,2026-05-01,97.96
FREQ00002454,ALU00205,2026-06-01,87.69
FREQ00002455,ALU00205,2026-07-01,89.46
FREQ00002456,ALU00205,2026-08-01,94.74
FREQ00002457,ALU00205,2026-09-01,92.44
FREQ00002458,ALU00205,2026-10-01,94.69
FREQ00002459,ALU00205,2026-11-01,87.16
FREQ00002460,ALU00205,2026-12-01,90.39
FREQ00002461,ALU00206,2026-01-01,95.63
FREQ00002462,ALU00206,2026-02-01,95.48
FREQ00002463,ALU00206,2026-03-01,94.95
FREQ00002464,ALU00206,2026-04-01,88.69
FREQ00002465,ALU00206,2026-05-01,96.87
FREQ00002466,ALU00206,2026-06-01,90.42
FREQ00002467,ALU00206,2026-07-01,87.59
FREQ00002468,ALU00206,2026-08-01,96.64
FREQ00002469,ALU00206,2026-09-01,89.54
FREQ00002470,ALU00206,2026-10-01,98.78
FREQ00002471,ALU00206,2026-11-01,95.0
FREQ00002472,ALU00206,2026-12-01,95.03
FREQ00002473,ALU00207,2026-01-01,95.12
FREQ00002474,ALU00207,2026-02-01,91.75
FREQ00002475,ALU00207,2026-03-01,89.01
FREQ00002476,ALU00207,2026-04-01,92.96
FREQ00002477,ALU00207,2026-05-01,94.91
FREQ00002478,ALU00207,2026-06-01,93.88
FREQ00002479,ALU00207,2026-07-01,98.59
FREQ00002480,ALU00207,2026-08-01,90.69
FREQ00002481,ALU00207,2026-09-01,94.76
FREQ00002482,ALU00207,2026-10-01,98.2
FREQ00002483,ALU00207,2026-11-01,93.37
FREQ00002484,ALU00207,2026-12-01,95.83
FREQ00002485,ALU00208,2026-01-01,92.28
FREQ00002486,ALU00208,2026-02-01,96.06
FREQ00002487,ALU00208,2026-03-01,97.89
FREQ00002488,ALU00208,2026-04-01,90.69
FREQ00002489,ALU00208,2026-05-01,92.09
FREQ00002490,ALU00208,2026-06-01,87.01
FREQ00002491,ALU00208,2026-07-01,97.51
FREQ00002492,ALU00208,2026-08-01,91.75
FREQ00002493,ALU00208,2026-09-01,92.88
FREQ00002494,ALU00208,2026-10-01,92.42
FREQ00002495,ALU00208,2026-11-01,96.04
FREQ00002496,ALU00208,2026-12-01,87.29
FREQ00002497,ALU00209,2026-01-01,96.49
FREQ00002498,ALU00209,2026-02-01,90.01
FREQ00002499,ALU00209,2026-03-01,95.6
FREQ00002500,ALU00209,2026-04-01,97.36
FREQ00002501,ALU00209,2026-05-01,91.66
FREQ00002502,ALU00209,2026-06-01,97.95
FREQ00002503,ALU00209,2026-07-01,91.02
FREQ00002504,ALU00209,2026-08-01,90.59
FREQ00002505,ALU00209,2026-09-01,92.07
FREQ00002506,ALU00209,2026-10-01,90.92
FREQ00002507,ALU00209,2026-11-01,97.29
FREQ00002508,ALU00209,2026-12-01,98.74
FREQ00002509,ALU00210,2026-01-01,90.78
FREQ00002510,ALU00210,2026-02-01,88.25
FREQ00002511,ALU00210,2026-03-01,87.19
FREQ00002512,ALU00210,2026-04-01,92.29
FREQ00002513,ALU00210,2026-05-01,97.83
FREQ00002514,ALU00210,2026-06-01,98.46
FREQ00002515,ALU00210,2026-07-01,94.89
FREQ00002516,ALU00210,2026-08-01,88.98
FREQ00002517,ALU00210,2026-09-01,93.23
FREQ00002518,ALU00210,2026-10-01,97.2
FREQ00002519,ALU00210,2026-11-01,97.66
FREQ00002520,ALU00210,2026-12-01,89.4
FREQ00002521,ALU00211,2026-01-01,98.81
FREQ00002522,ALU00211,2026-02-01,95.37
FREQ00002523,ALU00211,2026-03-01,89.3
FREQ00002524,ALU00211,2026-04-01,91.2
FREQ00002525,ALU00211,2026-05-01,87.45
FREQ00002526,ALU00211,2026-06-01,91.47
FREQ00002527,ALU00211,2026-07-01,91.68
FREQ00002528,ALU00211,2026-08-01,95.44
FREQ00002529,ALU00211,2026-09-01,87.12
FREQ00002530,ALU00211,2026-10-01,87.43
FREQ00002531,ALU00211,2026-11-01,92.14
FREQ00002532,ALU00211,2026-12-01,98.06
FREQ00002533,ALU00212,2026-01-01,93.36
FREQ00002534,ALU00212,2026-02-01,88.26
FREQ00002535,ALU00212,2026-03-01,93.45
FREQ00002536,ALU00212,2026-04-01,89.39
FREQ00002537,ALU00212,2026-05-01,95.7
FREQ00002538,ALU00212,2026-06-01,89.56
FREQ00002539,ALU00212,2026-07-01,98.29
FREQ00002540,ALU00212,2026-08-01,97.06
FREQ00002541,ALU00212,2026-09-01,93.47
FREQ00002542,ALU00212,2026-10-01,97.4
FREQ00002543,ALU00212,2026-11-01,97.28
FREQ00002544,ALU00212,2026-12-01,91.27
FREQ00002545,ALU00213,2026-01-01,88.81
FREQ00002546,ALU00213,2026-02-01,95.14
FREQ00002547,ALU00213,2026-03-01,94.01
FREQ00002548,ALU00213,2026-04-01,95.9
FREQ00002549,ALU00213,2026-05-01,92.88
FREQ00002550,ALU00213,2026-06-01,96.74
FREQ00002551,ALU00213,2026-07-01,95.05
FREQ00002552,ALU00213,2026-08-01,98.09
FREQ00002553,ALU00213,2026-09-01,95.95
FREQ00002554,ALU00213,2026-10-01,93.83
FREQ00002555,ALU00213,2026-11-01,90.74
FREQ00002556,ALU00213,2026-12-01,98.0
FREQ00002557,ALU00214,2026-01-01,96.61
FREQ00002558,ALU00214,2026-02-01,88.45
FREQ00002559,ALU00214,2026-03-01,95.71
FREQ00002560,ALU00214,2026-04-01,96.63
FREQ00002561,ALU00214,2026-05-01,98.99
FREQ00002562,ALU00214,2026-06-01,89.01
FREQ00002563,ALU00214,2026-07-01,91.77
FREQ00002564,ALU00214,2026-08-01,96.42
FREQ00002565,ALU00214,2026-09-01,94.26
FREQ00002566,ALU00214,2026-10-01,96.54
FREQ00002567,ALU00214,2026-11-01,90.88
FREQ00002568,ALU00214,2026-12-01,91.89
FREQ00002569,ALU00215,2026-01-01,90.82
FREQ00002570,ALU00215,2026-02-01,88.69
FREQ00002571,ALU00215,2026-03-01,94.4
FREQ00002572,ALU00215,2026-04-01,90.56
FREQ00002573,ALU00215,2026-05-01,97.56
FREQ00002574,ALU00215,2026-06-01,97.53
FREQ00002575,ALU00215,2026-07-01,95.97
FREQ00002576,ALU00215,2026-08-01,94.85
FREQ00002577,ALU00215,2026-09-01,95.62
FREQ00002578,ALU00215,2026-10-01,89.92
FREQ00002579,ALU00215,2026-11-01,87.24
FREQ00002580,ALU00215,2026-12-01,89.35
FREQ00002581,ALU00216,2026-01-01,87.06
FREQ00002582,ALU00216,2026-02-01,88.88
FREQ00002583,ALU00216,2026-03-01,95.77
FREQ00002584,ALU00216,2026-04-01,98.19
FREQ00002585,ALU00216,2026-05-01,88.78
FREQ00002586,ALU00216,2026-06-01,97.52
FREQ00002587,ALU00216,2026-07-01,98.34
FREQ00002588,ALU00216,2026-08-01,96.41
FREQ00002589,ALU00216,2026-09-01,93.68
FREQ00002590,ALU00216,2026-10-01,92.82
FREQ00002591,ALU00216,2026-11-01,94.83
FREQ00002592,ALU00216,2026-12-01,93.15
FREQ00002593,ALU00217,2026-01-01,87.85
FREQ00002594,ALU00217,2026-02-01,87.19
FREQ00002595,ALU00217,2026-03-01,94.04
FREQ00002596,ALU00217,2026-04-01,93.06
FREQ00002597,ALU00217,2026-05-01,94.3
FREQ00002598,ALU00217,2026-06-01,93.64
FREQ00002599,ALU00217,2026-07-01,87.15
FREQ00002600,ALU00217,2026-08-01,97.17
FREQ00002601,ALU00217,2026-09-01,92.19
FREQ00002602,ALU00217,2026-10-01,98.89
FREQ00002603,ALU00217,2026-11-01,92.22
FREQ00002604,ALU00217,2026-12-01,88.07
FREQ00002605,ALU00218,2026-01-01,89.2
FREQ00002606,ALU00218,2026-02-01,97.21
FREQ00002607,ALU00218,2026-03-01,89.06
FREQ00002608,ALU00218,2026-04-01,93.68
FREQ00002609,ALU00218,2026-05-01,96.59
FREQ00002610,ALU00218,2026-06-01,94.27
FREQ00002611,ALU00218,2026-07-01,97.45
FREQ00002612,ALU00218,2026-08-01,87.37
FREQ00002613,ALU00218,2026-09-01,90.56
FREQ00002614,ALU00218,2026-10-01,96.8
FREQ00002615,ALU00218,2026-11-01,94.2
FREQ00002616,ALU00218,2026-12-01,92.75
FREQ00002617,ALU00219,2026-01-01,90.68
FREQ00002618,ALU00219,2026-02-01,94.1
FREQ00002619,ALU00219,2026-03-01,89.02
FREQ00002620,ALU00219,2026-04-01,95.65
FREQ00002621,ALU00219,2026-05-01,90.64
FREQ00002622,ALU00219,2026-06-01,89.13
FREQ00002623,ALU00219,2026-07-01,87.0
FREQ00002624,ALU00219,2026-08-01,96.34
FREQ00002625,ALU00219,2026-09-01,89.64
FREQ00002626,ALU00219,2026-10-01,95.34
FREQ00002627,ALU00219,2026-11-01,94.66
FREQ00002628,ALU00219,2026-12-01,91.2
FREQ00002629,ALU00220,2026-01-01,88.11
FREQ00002630,ALU00220,2026-02-01,89.02
FREQ00002631,ALU00220,2026-03-01,95.78
FREQ00002632,ALU00220,2026-04-01,96.63
FREQ00002633,ALU00220,2026-05-01,98.93
FREQ00002634,ALU00220,2026-06-01,91.06
FREQ00002635,ALU00220,2026-07-01,93.11
FREQ00002636,ALU00220,2026-08-01,91.56
FREQ00002637,ALU00220,2026-09-01,90.08
FREQ00002638,ALU00220,2026-10-01,88.09
FREQ00002639,ALU00220,2026-11-01,87.88
FREQ00002640,ALU00220,2026-12-01,98.26
FREQ00002641,ALU00221,2026-01-01,89.8
FREQ00002642,ALU00221,2026-02-01,93.9
FREQ00002643,ALU00221,2026-03-01,89.79
FREQ00002644,ALU00221,2026-04-01,98.79
FREQ00002645,ALU00221,2026-05-01,88.28
FREQ00002646,ALU00221,2026-06-01,90.11
FREQ00002647,ALU00221,2026-07-01,89.53
FREQ00002648,ALU00221,2026-08-01,95.47
FREQ00002649,ALU00221,2026-09-01,94.17
FREQ00002650,ALU00221,2026-10-01,95.13
FREQ00002651,ALU00221,2026-11-01,96.16
FREQ00002652,ALU00221,2026-12-01,93.27
FREQ00002653,ALU00222,2026-01-01,87.52
FREQ00002654,ALU00222,2026-02-01,92.05
FREQ00002655,ALU00222,2026-03-01,88.15
FREQ00002656,ALU00222,2026-04-01,87.08
FREQ00002657,ALU00222,2026-05-01,98.94
FREQ00002658,ALU00222,2026-06-01,89.12
FREQ00002659,ALU00222,2026-07-01,89.8
FREQ00002660,ALU00222,2026-08-01,88.44
FREQ00002661,ALU00222,2026-09-01,90.61
FREQ00002662,ALU00222,2026-10-01,97.45
FREQ00002663,ALU00222,2026-11-01,93.22
FREQ00002664,ALU00222,2026-12-01,90.73
FREQ00002665,ALU00223,2026-01-01,91.74
FREQ00002666,ALU00223,2026-02-01,96.26
FREQ00002667,ALU00223,2026-03-01,93.5
FREQ00002668,ALU00223,2026-04-01,98.05
FREQ00002669,ALU00223,2026-05-01,90.27
FREQ00002670,ALU00223,2026-06-01,91.48
FREQ00002671,ALU00223,2026-07-01,94.79
FREQ00002672,ALU00223,2026-08-01,93.02
FREQ00002673,ALU00223,2026-09-01,91.77
FREQ00002674,ALU00223,2026-10-01,94.69
FREQ00002675,ALU00223,2026-11-01,88.1
FREQ00002676,ALU00223,2026-12-01,88.45
FREQ00002677,ALU00224,2026-01-01,96.69
FREQ00002678,ALU00224,2026-02-01,95.77
FREQ00002679,ALU00224,2026-03-01,97.21
FREQ00002680,ALU00224,2026-04-01,92.93
FREQ00002681,ALU00224,2026-05-01,98.42
FREQ00002682,ALU00224,2026-06-01,98.59
FREQ00002683,ALU00224,2026-07-01,92.35
FREQ00002684,ALU00224,2026-08-01,90.25
FREQ00002685,ALU00224,2026-09-01,87.65
FREQ00002686,ALU00224,2026-10-01,95.15
FREQ00002687,ALU00224,2026-11-01,95.98
FREQ00002688,ALU00224,2026-12-01,87.07
FREQ00002689,ALU00225,2026-01-01,92.41
FREQ00002690,ALU00225,2026-02-01,98.04
FREQ00002691,ALU00225,2026-03-01,89.26
FREQ00002692,ALU00225,2026-04-01,88.96
FREQ00002693,ALU00225,2026-05-01,94.96
FREQ00002694,ALU00225,2026-06-01,90.8
FREQ00002695,ALU00225,2026-07-01,88.16
FREQ00002696,ALU00225,2026-08-01,89.73
FREQ00002697,ALU00225,2026-09-01,88.86
FREQ00002698,ALU00225,2026-10-01,87.45
FREQ00002699,ALU00225,2026-11-01,87.83
FREQ00002700,ALU00225,2026-12-01,93.61
FREQ00002701,ALU00226,2026-01-01,88.58
FREQ00002702,ALU00226,2026-02-01,99.0
FREQ00002703,ALU00226,2026-03-01,93.88
FREQ00002704,ALU00226,2026-04-01,92.4
FREQ00002705,ALU00226,2026-05-01,97.32
FREQ00002706,ALU00226,2026-06-01,96.94
FREQ00002707,ALU00226,2026-07-01,98.85
FREQ00002708,ALU00226,2026-08-01,88.84
FREQ00002709,ALU00226,2026-09-01,89.61
FREQ00002710,ALU00226,2026-10-01,93.66
FREQ00002711,ALU00226,2026-11-01,89.93
FREQ00002712,ALU00226,2026-12-01,93.96
FREQ00002713,ALU00227,2026-01-01,88.1
FREQ00002714,ALU00227,2026-02-01,90.94
FREQ00002715,ALU00227,2026-03-01,96.0
FREQ00002716,ALU00227,2026-04-01,91.03
FREQ00002717,ALU00227,2026-05-01,97.14
FREQ00002718,ALU00227,2026-06-01,97.98
FREQ00002719,ALU00227,2026-07-01,98.75
FREQ00002720,ALU00227,2026-08-01,93.6
FREQ00002721,ALU00227,2026-09-01,92.51
FREQ00002722,ALU00227,2026-10-01,93.56
FREQ00002723,ALU00227,2026-11-01,98.44
FREQ00002724,ALU00227,2026-12-01,93.03
FREQ00002725,ALU00228,2026-01-01,87.62
FREQ00002726,ALU00228,2026-02-01,92.61
FREQ00002727,ALU00228,2026-03-01,91.8
FREQ00002728,ALU00228,2026-04-01,93.48
FREQ00002729,ALU00228,2026-05-01,98.46
FREQ00002730,ALU00228,2026-06-01,92.84
FREQ00002731,ALU00228,2026-07-01,91.67
FREQ00002732,ALU00228,2026-08-01,94.47
FREQ00002733,ALU00228,2026-09-01,92.85
FREQ00002734,ALU00228,2026-10-01,90.4
FREQ00002735,ALU00228,2026-11-01,97.03
FREQ00002736,ALU00228,2026-12-01,90.02
FREQ00002737,ALU00229,2026-01-01,92.78
FREQ00002738,ALU00229,2026-02-01,93.56
FREQ00002739,ALU00229,2026-03-01,88.71
FREQ00002740,ALU00229,2026-04-01,98.35
FREQ00002741,ALU00229,2026-05-01,87.7
FREQ00002742,ALU00229,2026-06-01,93.21
FREQ00002743,ALU00229,2026-07-01,95.83
FREQ00002744,ALU00229,2026-08-01,92.91
FREQ00002745,ALU00229,2026-09-01,98.55
FREQ00002746,ALU00229,2026-10-01,96.01
FREQ00002747,ALU00229,2026-11-01,92.82
FREQ00002748,ALU00229,2026-12-01,95.18
FREQ00002749,ALU00230,2026-01-01,92.73
FREQ00002750,ALU00230,2026-02-01,91.75
FREQ00002751,ALU00230,2026-03-01,98.05
FREQ00002752,ALU00230,2026-04-01,91.94
FREQ00002753,ALU00230,2026-05-01,88.26
FREQ00002754,ALU00230,2026-06-01,90.84
FREQ00002755,ALU00230,2026-07-01,95.32
FREQ00002756,ALU00230,2026-08-01,89.68
FREQ00002757,ALU00230,2026-09-01,88.54
FREQ00002758,ALU00230,2026-10-01,95.35
FREQ00002759,ALU00230,2026-11-01,95.24
FREQ00002760,ALU00230,2026-12-01,98.15
FREQ00002761,ALU00231,2026-01-01,87.67
FREQ00002762,ALU00231,2026-02-01,98.04
FREQ00002763,ALU00231,2026-03-01,91.12
FREQ00002764,ALU00231,2026-04-01,89.16
FREQ00002765,ALU00231,2026-05-01,93.22
FREQ00002766,ALU00231,2026-06-01,87.23
FREQ00002767,ALU00231,2026-07-01,95.32
FREQ00002768,ALU00231,2026-08-01,88.1
FREQ00002769,ALU00231,2026-09-01,96.96
FREQ00002770,ALU00231,2026-10-01,95.63
FREQ00002771,ALU00231,2026-11-01,87.08
FREQ00002772,ALU00231,2026-12-01,89.91
FREQ00002773,ALU00232,2026-01-01,94.3
FREQ00002774,ALU00232,2026-02-01,95.53
FREQ00002775,ALU00232,2026-03-01,98.96
FREQ00002776,ALU00232,2026-04-01,88.03
FREQ00002777,ALU00232,2026-05-01,89.47
FREQ00002778,ALU00232,2026-06-01,98.7
FREQ00002779,ALU00232,2026-07-01,98.77
FREQ00002780,ALU00232,2026-08-01,98.84
FREQ00002781,ALU00232,2026-09-01,98.68
FREQ00002782,ALU00232,2026-10-01,87.96
FREQ00002783,ALU00232,2026-11-01,93.99
FREQ00002784,ALU00232,2026-12-01,93.33
FREQ00002785,ALU00233,2026-01-01,92.82
FREQ00002786,ALU00233,2026-02-01,89.11
FREQ00002787,ALU00233,2026-03-01,96.44
FREQ00002788,ALU00233,2026-04-01,87.48
FREQ00002789,ALU00233,2026-05-01,98.16
FREQ00002790,ALU00233,2026-06-01,89.2
FREQ00002791,ALU00233,2026-07-01,92.99
FREQ00002792,ALU00233,2026-08-01,97.53
FREQ00002793,ALU00233,2026-09-01,93.86
FREQ00002794,ALU00233,2026-10-01,90.52
FREQ00002795,ALU00233,2026-11-01,93.25
FREQ00002796,ALU00233,2026-12-01,94.35
FREQ00002797,ALU00234,2026-01-01,87.03
FREQ00002798,ALU00234,2026-02-01,93.12
FREQ00002799,ALU00234,2026-03-01,93.83
FREQ00002800,ALU00234,2026-04-01,92.41
FREQ00002801,ALU00234,2026-05-01,94.16
FREQ00002802,ALU00234,2026-06-01,98.54
FREQ00002803,ALU00234,2026-07-01,97.73
FREQ00002804,ALU00234,2026-08-01,98.22
FREQ00002805,ALU00234,2026-09-01,96.56
FREQ00002806,ALU00234,2026-10-01,92.22
FREQ00002807,ALU00234,2026-11-01,95.83
FREQ00002808,ALU00234,2026-12-01,90.26
FREQ00002809,ALU00235,2026-01-01,93.69
FREQ00002810,ALU00235,2026-02-01,90.08
FREQ00002811,ALU00235,2026-03-01,88.93
FREQ00002812,ALU00235,2026-04-01,90.25
FREQ00002813,ALU00235,2026-05-01,91.11
FREQ00002814,ALU00235,2026-06-01,91.76
FREQ00002815,ALU00235,2026-07-01,93.67
FREQ00002816,ALU00235,2026-08-01,91.49
FREQ00002817,ALU00235,2026-09-01,96.76
FREQ00002818,ALU00235,2026-10-01,97.98
FREQ00002819,ALU00235,2026-11-01,95.43
FREQ00002820,ALU00235,2026-12-01,93.38
FREQ00002821,ALU00236,2026-01-01,93.47
FREQ00002822,ALU00236,2026-02-01,95.76
FREQ00002823,ALU00236,2026-03-01,91.5
FREQ00002824,ALU00236,2026-04-01,98.82
FREQ00002825,ALU00236,2026-05-01,92.56
FREQ00002826,ALU00236,2026-06-01,89.57
FREQ00002827,ALU00236,2026-07-01,88.02
FREQ00002828,ALU00236,2026-08-01,87.87
FREQ00002829,ALU00236,2026-09-01,91.32
FREQ00002830,ALU00236,2026-10-01,93.07
FREQ00002831,ALU00236,2026-11-01,88.66
FREQ00002832,ALU00236,2026-12-01,88.98
FREQ00002833,ALU00237,2026-01-01,91.67
FREQ00002834,ALU00237,2026-02-01,96.88
FREQ00002835,ALU00237,2026-03-01,91.25
FREQ00002836,ALU00237,2026-04-01,95.42
FREQ00002837,ALU00237,2026-05-01,91.31
FREQ00002838,ALU00237,2026-06-01,95.48
FREQ00002839,ALU00237,2026-07-01,88.82
FREQ00002840,ALU00237,2026-08-01,95.07
FREQ00002841,ALU00237,2026-09-01,93.52
FREQ00002842,ALU00237,2026-10-01,95.8
FREQ00002843,ALU00237,2026-11-01,93.28
FREQ00002844,ALU00237,2026-12-01,97.21
FREQ00002845,ALU00238,2026-01-01,98.65
FREQ00002846,ALU00238,2026-02-01,88.75
FREQ00002847,ALU00238,2026-03-01,98.33
FREQ00002848,ALU00238,2026-04-01,93.45
FREQ00002849,ALU00238,2026-05-01,93.04
FREQ00002850,ALU00238,2026-06-01,92.37
FREQ00002851,ALU00238,2026-07-01,90.12
FREQ00002852,ALU00238,2026-08-01,93.52
FREQ00002853,ALU00238,2026-09-01,96.01
FREQ00002854,ALU00238,2026-10-01,94.82
FREQ00002855,ALU00238,2026-11-01,95.24
FREQ00002856,ALU00238,2026-12-01,97.45
FREQ00002857,ALU00239,2026-01-01,98.84
FREQ00002858,ALU00239,2026-02-01,89.8
FREQ00002859,ALU00239,2026-03-01,88.46
FREQ00002860,ALU00239,2026-04-01,97.33
FREQ00002861,ALU00239,2026-05-01,97.84
FREQ00002862,ALU00239,2026-06-01,93.58
FREQ00002863,ALU00239,2026-07-01,95.64
FREQ00002864,ALU00239,2026-08-01,94.23
FREQ00002865,ALU00239,2026-09-01,87.11
FREQ00002866,ALU00239,2026-10-01,98.52
FREQ00002867,ALU00239,2026-11-01,93.1
FREQ00002868,ALU00239,2026-12-01,92.05
FREQ00002869,ALU00240,2026-01-01,98.55
FREQ00002870,ALU00240,2026-02-01,92.97
FREQ00002871,ALU00240,2026-03-01,97.88
FREQ00002872,ALU00240,2026-04-01,97.45
FREQ00002873,ALU00240,2026-05-01,95.45
FREQ00002874,ALU00240,2026-06-01,91.74
FREQ00002875,ALU00240,2026-07-01,93.17
FREQ00002876,ALU00240,2026-08-01,90.66
FREQ00002877,ALU00240,2026-09-01,97.13
FREQ00002878,ALU00240,2026-10-01,92.15
FREQ00002879,ALU00240,2026-11-01,92.15
FREQ00002880,ALU00240,2026-12-01,97.56
FREQ00002881,ALU00241,2026-01-01,88.74
FREQ00002882,ALU00241,2026-02-01,96.77
FREQ00002883,ALU00241,2026-03-01,94.46
FREQ00002884,ALU00241,2026-04-01,92.55
FREQ00002885,ALU00241,2026-05-01,94.48
FREQ00002886,ALU00241,2026-06-01,87.47
FREQ00002887,ALU00241,2026-07-01,98.16
FREQ00002888,ALU00241,2026-08-01,90.29
FREQ00002889,ALU00241,2026-09-01,97.0
FREQ00002890,ALU00241,2026-10-01,88.12
FREQ00002891,ALU00241,2026-11-01,88.59
FREQ00002892,ALU00241,2026-12-01,88.56
FREQ00002893,ALU00242,2026-01-01,96.09
FREQ00002894,ALU00242,2026-02-01,95.83
FREQ00002895,ALU00242,2026-03-01,90.56
FREQ00002896,ALU00242,2026-04-01,93.79
FREQ00002897,ALU00242,2026-05-01,90.26
FREQ00002898,ALU00242,2026-06-01,87.74
FREQ00002899,ALU00242,2026-07-01,89.66
FREQ00002900,ALU00242,2026-08-01,92.24
FREQ00002901,ALU00242,2026-09-01,98.87
FREQ00002902,ALU00242,2026-10-01,92.12
FREQ00002903,ALU00242,2026-11-01,90.14
FREQ00002904,ALU00242,2026-12-01,92.04
FREQ00002905,ALU00243,2026-01-01,98.03
FREQ00002906,ALU00243,2026-02-01,98.9
FREQ00002907,ALU00243,2026-03-01,87.43
FREQ00002908,ALU00243,2026-04-01,87.96
FREQ00002909,ALU00243,2026-05-01,89.61
FREQ00002910,ALU00243,2026-06-01,91.27
FREQ00002911,ALU00243,2026-07-01,88.63
FREQ00002912,ALU00243,2026-08-01,96.39
FREQ00002913,ALU00243,2026-09-01,94.76
FREQ00002914,ALU00243,2026-10-01,87.5
FREQ00002915,ALU00243,2026-11-01,88.49
FREQ00002916,ALU00243,2026-12-01,97.48
FREQ00002917,ALU00244,2026-01-01,87.74
FREQ00002918,ALU00244,2026-02-01,93.45
FREQ00002919,ALU00244,2026-03-01,95.95
FREQ00002920,ALU00244,2026-04-01,91.49
FREQ00002921,ALU00244,2026-05-01,90.02
FREQ00002922,ALU00244,2026-06-01,96.99
FREQ00002923,ALU00244,2026-07-01,94.34
FREQ00002924,ALU00244,2026-08-01,90.57
FREQ00002925,ALU00244,2026-09-01,89.05
FREQ00002926,ALU00244,2026-10-01,95.95
FREQ00002927,ALU00244,2026-11-01,93.37
FREQ00002928,ALU00244,2026-12-01,98.32
FREQ00002929,ALU00245,2026-01-01,98.01
FREQ00002930,ALU00245,2026-02-01,87.5
FREQ00002931,ALU00245,2026-03-01,89.41
FREQ00002932,ALU00245,2026-04-01,91.13
FREQ00002933,ALU00245,2026-05-01,94.81
FREQ00002934,ALU00245,2026-06-01,88.21
FREQ00002935,ALU00245,2026-07-01,93.8
FREQ00002936,ALU00245,2026-08-01,90.79
FREQ00002937,ALU00245,2026-09-01,92.49
FREQ00002938,ALU00245,2026-10-01,93.95
FREQ00002939,ALU00245,2026-11-01,91.35
FREQ00002940,ALU00245,2026-12-01,93.35
FREQ00002941,ALU00246,2026-01-01,88.16
FREQ00002942,ALU00246,2026-02-01,97.85
FREQ00002943,ALU00246,2026-03-01,92.71
FREQ00002944,ALU00246,2026-04-01,94.95
FREQ00002945,ALU00246,2026-05-01,94.49
FREQ00002946,ALU00246,2026-06-01,94.28
FREQ00002947,ALU00246,2026-07-01,94.71
FREQ00002948,ALU00246,2026-08-01,89.69
FREQ00002949,ALU00246,2026-09-01,95.8
FREQ00002950,ALU00246,2026-10-01,97.75
FREQ00002951,ALU00246,2026-11-01,87.4
FREQ00002952,ALU00246,2026-12-01,88.02
FREQ00002953,ALU00247,2026-01-01,88.93
FREQ00002954,ALU00247,2026-02-01,92.62
FREQ00002955,ALU00247,2026-03-01,94.51
FREQ00002956,ALU00247,2026-04-01,89.36
FREQ00002957,ALU00247,2026-05-01,96.25
FREQ00002958,ALU00247,2026-06-01,93.53
FREQ00002959,ALU00247,2026-07-01,96.84
FREQ00002960,ALU00247,2026-08-01,98.71
FREQ00002961,ALU00247,2026-09-01,95.83
FREQ00002962,ALU00247,2026-10-01,97.31
FREQ00002963,ALU00247,2026-11-01,96.09
FREQ00002964,ALU00247,2026-12-01,88.23
FREQ00002965,ALU00248,2026-01-01,91.45
FREQ00002966,ALU00248,2026-02-01,87.36
FREQ00002967,ALU00248,2026-03-01,97.73
FREQ00002968,ALU00248,2026-04-01,87.22
FREQ00002969,ALU00248,2026-05-01,94.66
FREQ00002970,ALU00248,2026-06-01,91.32
FREQ00002971,ALU00248,2026-07-01,95.49
FREQ00002972,ALU00248,2026-08-01,90.76
FREQ00002973,ALU00248,2026-09-01,88.15
FREQ00002974,ALU00248,2026-10-01,94.26
FREQ00002975,ALU00248,2026-11-01,89.06
FREQ00002976,ALU00248,2026-12-01,92.49
FREQ00002977,ALU00249,2026-01-01,93.17
FREQ00002978,ALU00249,2026-02-01,98.81
FREQ00002979,ALU00249,2026-03-01,89.03
FREQ00002980,ALU00249,2026-04-01,87.41
FREQ00002981,ALU00249,2026-05-01,89.28
FREQ00002982,ALU00249,2026-06-01,91.58
FREQ00002983,ALU00249,2026-07-01,87.22
FREQ00002984,ALU00249,2026-08-01,92.43
FREQ00002985,ALU00249,2026-09-01,88.0
FREQ00002986,ALU00249,2026-10-01,88.47
FREQ00002987,ALU00249,2026-11-01,87.29
FREQ00002988,ALU00249,2026-12-01,96.98
FREQ00002989,ALU00250,2026-01-01,93.22
FREQ00002990,ALU00250,2026-02-01,91.94
FREQ00002991,ALU00250,2026-03-01,95.4
FREQ00002992,ALU00250,2026-04-01,87.07
FREQ00002993,ALU00250,2026-05-01,88.72
FREQ00002994,ALU00250,2026-06-01,95.92
FREQ00002995,ALU00250,2026-07-01,93.93
FREQ00002996,ALU00250,2026-08-01,92.36
FREQ00002997,ALU00250,2026-09-01,93.57
FREQ00002998,ALU00250,2026-10-01,93.3
FREQ00002999,ALU00250,2026-11-01,92.61
FREQ00003000,ALU00250,2026-12-01,97.33
FREQ00003001,ALU00251,2026-01-01,91.99
FREQ00003002,ALU00251,2026-02-01,97.8
FREQ00003003,ALU00251,2026-03-01,97.37
FREQ00003004,ALU00251,2026-04-01,96.12
FREQ00003005,ALU00251,2026-05-01,95.17
FREQ00003006,ALU00251,2026-06-01,92.57
FREQ00003007,ALU00251,2026-07-01,87.4
